"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 18, 2018","10,789.60","10,809.95","10,817.30","10,781.00","5.74M","-0.23%"
"Jun 15, 2018","10,814.65","10,798.95","10,837.95","10,735.50","11.36M","0.01%"
"Jun 14, 2018","10,813.90","10,823.95","10,834.05","10,770.50","7.61M","-0.29%"
"Jun 13, 2018","10,844.85","10,860.05","10,873.50","10,831.50","6.10M","0.05%"
"Jun 12, 2018","10,839.05","10,797.95","10,849.90","10,780.25","7.34M","0.49%"
"Jun 11, 2018","10,785.80","10,768.25","10,835.00","10,761.25","7.15M","0.35%"
"Jun 08, 2018","10,748.10","10,724.45","10,759.40","10,691.00","8.43M","-0.16%"
"Jun 07, 2018","10,765.20","10,725.25","10,814.05","10,725.25","8.98M","0.74%"
"Jun 06, 2018","10,686.25","10,604.75","10,701.00","10,575.00","10.08M","0.85%"
"Jun 05, 2018","10,596.45","10,598.70","10,630.00","10,552.00","8.61M","-0.02%"
"Jun 04, 2018","10,598.70","10,732.20","10,732.20","10,587.65","9.65M","-0.80%"
"Jun 01, 2018","10,683.90","10,725.00","10,744.00","10,669.95","8.24M","-0.49%"
"May 31, 2018","10,736.15","10,661.25","10,750.75","10,617.65","11.81M","1.24%"
"May 30, 2018","10,604.50","10,569.90","10,648.50","10,539.90","12.46M","-0.10%"
"May 29, 2018","10,615.55","10,664.95","10,704.00","10,596.05","10.78M","-0.59%"
"May 28, 2018","10,678.85","10,629.00","10,698.95","10,629.00","7.18M","0.72%"
"May 25, 2018","10,602.40","10,527.75","10,637.45","10,518.25","10.54M","0.93%"
"May 24, 2018","10,505.20","10,450.00","10,523.70","10,408.55","9.55M","0.75%"
"May 23, 2018","10,426.60","10,525.00","10,539.75","10,413.55","10.16M","-1.20%"
"May 22, 2018","10,552.85","10,533.05","10,572.00","10,507.00","7.32M","0.13%"
"May 21, 2018","10,538.75","10,630.00","10,630.00","10,521.30","8.52M","-0.55%"
"May 18, 2018","10,597.05","10,693.30","10,693.30","10,586.05","9.20M","-0.93%"
"May 17, 2018","10,696.20","10,764.00","10,786.95","10,680.55","7.26M","-0.60%"
"May 16, 2018","10,761.25","10,770.25","10,814.00","10,721.50","9.61M","-0.53%"
"May 15, 2018","10,818.60","10,814.75","10,947.90","10,787.00","13.85M","0.04%"
"May 14, 2018","10,814.70","10,810.85","10,848.70","10,781.30","5.67M","-0.05%"
"May 11, 2018","10,820.10","10,752.55","10,827.20","10,736.75","8.04M","0.89%"
"May 10, 2018","10,724.90","10,772.50","10,794.55","10,715.00","6.42M","-0.41%"
"May 09, 2018","10,769.30","10,715.05","10,787.85","10,712.65","6.13M","0.32%"
"May 08, 2018","10,735.05","10,755.10","10,766.85","10,680.00","6.39M","-0.04%"
"May 07, 2018","10,739.85","10,679.95","10,746.70","10,645.10","5.58M","0.76%"
"May 04, 2018","10,658.75","10,675.05","10,687.70","10,640.00","6.64M","-0.45%"
"May 03, 2018","10,706.50","10,720.35","10,738.00","10,665.20","7.35M","-0.31%"
"May 02, 2018","10,739.40","10,779.00","10,785.95","10,706.00","6.66M","0.09%"
"May 01, 2018","10,730.25","10,747.75","10,786.00","10,694.75","-","-0.46%"
"Apr 30, 2018","10,780.30","10,727.50","10,787.95","10,727.50","4.95M","0.53%"
"Apr 27, 2018","10,723.80","10,667.75","10,744.00","10,640.00","8.20M","1.00%"
"Apr 26, 2018","10,617.80","10,564.65","10,621.85","10,556.15","12.86M","0.46%"
"Apr 25, 2018","10,569.05","10,598.75","10,613.00","10,531.80","11.99M","-0.46%"
"Apr 24, 2018","10,617.90","10,582.20","10,635.00","10,568.10","9.87M","0.31%"
"Apr 23, 2018","10,585.45","10,579.65","10,623.10","10,551.30","9.32M","-0.00%"
"Apr 20, 2018","10,585.50","10,563.30","10,597.00","10,531.10","7.98M","0.07%"
"Apr 19, 2018","10,578.10","10,581.15","10,585.55","10,550.00","5.63M","0.37%"
"Apr 18, 2018","10,538.85","10,580.00","10,596.55","10,520.20","8.83M","-0.12%"
"Apr 17, 2018","10,551.20","10,563.70","10,568.00","10,501.10","7.31M","0.08%"
"Apr 16, 2018","10,542.90","10,441.35","10,549.00","10,431.00","7.85M","0.50%"
"Apr 13, 2018","10,490.40","10,481.10","10,527.05","10,456.25","8.77M","0.24%"
"Apr 12, 2018","10,465.00","10,415.05","10,478.80","10,397.85","8.63M","0.38%"
"Apr 11, 2018","10,425.00","10,416.35","10,440.00","10,363.00","8.05M","0.03%"
"Apr 10, 2018","10,421.50","10,424.40","10,439.00","10,392.00","7.78M","0.27%"
"Apr 09, 2018","10,393.90","10,354.70","10,414.90","10,347.90","7.78M","0.40%"
"Apr 06, 2018","10,352.85","10,341.00","10,376.05","10,312.00","7.62M","0.01%"
"Apr 05, 2018","10,352.20","10,255.65","10,359.35","10,253.05","12.08M","2.03%"
"Apr 04, 2018","10,146.60","10,294.00","10,304.00","10,121.00","15.32M","-1.35%"
"Apr 03, 2018","10,285.00","10,212.25","10,297.00","10,206.00","9.22M","0.20%"
"Apr 02, 2018","10,264.00","10,198.50","10,274.90","10,163.65","8.72M","0.18%"
"Mar 29, 2018","10,246.00","10,188.75","10,246.50","10,098.75","-","1.31%"
"Mar 28, 2018","10,113.70","10,135.10","10,159.70","10,105.80","13.90M","-0.64%"
"Mar 27, 2018","10,178.95","10,190.65","10,210.90","10,147.00","12.94M","0.32%"
"Mar 26, 2018","10,146.20","9,989.85","10,161.30","9,976.35","17.63M","1.42%"
"Mar 23, 2018","10,003.90","9,999.60","10,043.90","9,960.00","14.71M","-1.22%"
"Mar 22, 2018","10,127.85","10,195.85","10,237.85","10,110.00","12.53M","-0.51%"
"Mar 21, 2018","10,180.15","10,188.90","10,265.95","10,148.00","13.02M","0.36%"
"Mar 20, 2018","10,143.20","10,094.00","10,185.00","10,078.30","12.72M","0.20%"
"Mar 19, 2018","10,122.80","10,230.00","10,235.95","10,102.00","14.18M","-1.07%"
"Mar 16, 2018","10,232.50","10,344.00","10,344.00","10,197.00","15.92M","-1.35%"
"Mar 15, 2018","10,372.30","10,396.90","10,429.30","10,359.10","8.35M","-0.51%"
"Mar 14, 2018","10,425.35","10,391.35","10,438.00","10,342.05","11.29M","-0.01%"
"Mar 13, 2018","10,426.40","10,401.30","10,490.00","10,374.50","14.50M","-0.06%"
"Mar 12, 2018","10,432.80","10,331.15","10,443.40","10,295.20","14.07M","2.12%"
"Mar 09, 2018","10,216.45","10,270.65","10,300.00","10,193.35","11.20M","-0.26%"
"Mar 08, 2018","10,242.95","10,217.85","10,277.00","10,155.80","13.84M","0.70%"
"Mar 07, 2018","10,171.55","10,200.00","10,254.00","10,155.00","14.92M","-0.75%"
"Mar 06, 2018","10,248.55","10,404.15","10,437.00","10,223.00","13.96M","-1.13%"
"Mar 05, 2018","10,365.60","10,369.85","10,394.90","10,320.00","12.27M","0.13%"
"Mar 02, 2018","10,352.25","10,368.50","10,393.50","10,261.75","-","-1.00%"
"Mar 01, 2018","10,456.55","10,498.00","10,530.00","10,439.20","9.61M","-0.60%"
"Feb 28, 2018","10,519.40","10,495.00","10,555.00","10,466.00","11.00M","-0.42%"
"Feb 27, 2018","10,564.05","10,616.15","10,639.70","10,540.55","9.26M","-0.34%"
"Feb 26, 2018","10,600.45","10,541.00","10,614.70","10,536.10","7.38M","0.91%"
"Feb 23, 2018","10,504.55","10,400.00","10,515.95","10,386.25","11.79M","1.17%"
"Feb 22, 2018","10,382.70","10,345.00","10,396.00","10,330.05","15.33M","-0.10%"
"Feb 21, 2018","10,392.90","10,405.65","10,409.85","10,341.40","11.78M","0.48%"
"Feb 20, 2018","10,343.75","10,394.00","10,425.85","10,332.30","13.77M","-0.34%"
"Feb 19, 2018","10,378.55","10,470.00","10,485.00","10,290.10","16.37M","-0.72%"
"Feb 16, 2018","10,453.35","10,596.40","10,615.00","10,430.20","13.87M","-0.93%"
"Feb 15, 2018","10,551.20","10,534.65","10,630.25","10,505.25","13.45M","0.53%"
"Feb 14, 2018","10,495.20","10,569.00","10,587.00","10,456.10","9.82M","0.03%"
"Feb 13, 2018","10,492.00","10,543.25","10,587.25","10,448.00","-","-0.48%"
"Feb 12, 2018","10,543.10","10,519.00","10,559.85","10,482.10","10.05M","0.70%"
"Feb 09, 2018","10,469.70","10,378.80","10,495.00","10,375.00","15.92M","-0.97%"
"Feb 08, 2018","10,572.25","10,501.00","10,640.00","10,469.60","15.36M","1.02%"
"Feb 07, 2018","10,465.55","10,595.00","10,624.90","10,442.55","14.31M","-0.45%"
"Feb 06, 2018","10,513.30","10,318.80","10,613.60","10,300.00","30.82M","-1.60%"
"Feb 05, 2018","10,684.60","10,629.00","10,722.00","10,606.00","13.36M","-0.66%"
"Feb 02, 2018","10,755.85","10,928.00","10,950.00","10,735.05","18.07M","-2.50%"
"Feb 01, 2018","11,031.30","11,064.25","11,139.40","10,880.70","28.00M","-0.22%"
"Jan 31, 2018","11,055.40","11,039.00","11,077.70","11,007.35","9.32M","-0.15%"
"Jan 30, 2018","11,072.10","11,097.15","11,121.00","11,053.15","8.07M","-0.59%"
"Jan 29, 2018","11,137.65","11,141.25","11,185.60","11,080.00","8.04M","0.09%"
"Jan 26, 2018","11,127.75","11,104.50","11,127.75","11,068.00","-","0.52%"
"Jan 25, 2018","11,069.65","11,101.00","11,101.00","11,011.05","18.77M","-0.12%"
"Jan 24, 2018","11,083.20","11,079.00","11,114.90","11,043.15","11.70M","-0.02%"
"Jan 23, 2018","11,085.45","10,988.25","11,094.90","10,988.25","13.48M","1.07%"
"Jan 22, 2018","10,968.00","10,914.50","10,982.40","10,883.50","10.42M","0.61%"
"Jan 19, 2018","10,901.05","10,820.00","10,918.15","10,792.15","9.57M","0.83%"
"Jan 18, 2018","10,810.80","10,865.50","10,873.45","10,774.05","11.34M","0.18%"
